student_id,name,gender,age,subject,exam_score,exam_date,region,grade_level,school
6912,Ronnie Gay,Male,20,Computer,89.41,2025-09-04,North Albert,Year 4,Bradley-Steele
4658,Adam Shields,Male,20,English,77.28,2025-09-16,Port Thomasmouth,Year 2,Padilla Ltd
9871,Adam King,Female,21,Computer,66.48,2025-07-01,Powellport,Year 2,Ochoa-Douglas
7957,Michelle Francis,Female,25,Computer,98.29,2025-06-11,North Kevin,Year 2,Murphy-Wilkerson
1382,Thomas Davis,Male,20,English,89.06,2025-09-03,Acevedoton,Year 3,Townsend-Velazquez
8057,Richard Morgan,Male,19,Science,70.23,2024-11-19,East Adam,Year 2,"Turner, Barnes and Hubbard"
3740,Austin Fischer,Female,25,Math,52.71,2025-07-04,East Carolynmouth,Year 4,Benjamin-Johnson
6687,Brian Brennan,Female,22,Math,54.02,2024-12-29,Silvaborough,Year 4,White Inc
6193,Ashley Palmer,Female,22,Computer,70.86,2025-01-26,West Benjamin,Year 4,Morales Group
2594,Melinda Barnes,Female,19,Science,94.06,2025-03-20,North Karen,Year 4,Summers PLC
6374,Edward Orozco,Male,25,Computer,59.57,2025-03-25,New Sarah,Year 1,"Martin, Castro and Coleman"
6606,Mary Walker,Male,18,Science,69.66,2024-11-18,Karaborough,Year 3,Anthony-Ramos
4205,Catherine Wright,Female,18,Computer,68.96,2024-12-01,Thomasfort,Year 1,Sanchez-Casey
2892,Robert Sanders,Male,25,English,81.81,2025-06-30,Williamsstad,Year 2,Wallace Inc
7429,Benjamin Simmons,Male,19,History,46.88,2024-11-22,Monicamouth,Year 1,Davis-Robinson
5458,Fred Horton,Male,20,Computer,44.66,2025-07-24,East Petertown,Year 3,"Fields, Jenkins and Lambert"
1428,James Winters,Male,25,History,58.04,2024-10-30,West Samuel,Year 3,Sutton Inc
6951,Gerald Ross,Female,22,History,61.79,2025-03-29,South Sean,Year 3,"Espinoza, Gomez and Ramos"
1311,Sharon Lin,Male,23,English,54.16,2025-07-06,Port Thomasfurt,Year 1,"Sloan, Winters and Lewis"
5613,Andrew Pitts,Male,24,English,48.84,2024-11-08,Alextown,Year 1,Barnes-Hayes
7901,Christina King,Male,19,History,51.44,2025-01-09,Colliershire,Year 2,Campbell-Malone
4282,Noah Bailey,Female,22,History,73.2,2025-07-02,Smithborough,Year 4,Hall Ltd
4059,Jennifer Wilson,Female,19,History,58.58,2025-06-15,East Lisaborough,Year 1,Goodwin PLC
9581,Judy White MD,Female,18,History,85.31,2025-09-24,Johnnyborough,Year 3,Reyes-Hartman
2901,Geoffrey Rodriguez,Female,23,Math,84.32,2025-04-28,Wangside,Year 1,"Hernandez, Johnson and Hill"
2590,Calvin Michael,Female,20,History,94.79,2025-01-06,Jenniferview,Year 4,Cunningham-Stewart
5940,Allison Juarez,Male,18,Math,86.07,2025-06-08,Danachester,Year 4,Martinez and Sons
2157,David Clayton,Male,18,History,93.66,2025-10-19,Mistyfurt,Year 3,Moore Ltd
8117,Charles Brown,Male,18,Science,64.59,2025-10-27,West Laura,Year 2,Torres-Snyder
6854,Lisa Cox,Male,24,Math,40.0,2024-12-30,Mcguirefort,Year 1,"Munoz, Gilbert and Hardy"
3647,Juan Williams,Male,24,Science,42.68,2025-05-02,South Steven,Year 2,"George, Mooney and Davis"
9620,Gina Lam,Male,21,English,65.77,2025-05-12,East Mary,Year 4,Mcdonald-Key
1882,Elizabeth Wright,Female,24,Math,61.61,2025-04-12,Michaelmouth,Year 2,Wheeler-Solomon
7156,Derek May,Female,24,English,82.47,2025-08-17,Port Kevinview,Year 2,Adams-Curtis
4188,Denise Smith,Male,24,English,92.91,2025-01-30,Dustinfort,Year 1,Singh Ltd
6224,Anthony Robinson,Male,18,Science,93.07,2025-10-07,Allisonberg,Year 4,Neal LLC
6585,Perry Stewart,Female,23,Science,76.6,2025-01-15,Port James,Year 2,Murray LLC
7448,Carla Sanchez,Male,20,Math,92.71,2024-11-19,South Christy,Year 4,White Inc
7973,Brandon Perez,Male,20,History,99.75,2025-07-12,Janetberg,Year 2,Kirk-Woods
9632,Molly Kane,Female,18,English,75.41,2024-11-26,Swansonmouth,Year 4,Smith and Sons
6360,Allison Liu,Male,23,Math,83.0,2025-02-21,Brownchester,Year 2,Lucas Group
9847,Dr. Patricia Miranda,Male,23,Computer,81.87,2025-06-17,West Wesleytown,Year 4,"Baker, White and Robinson"
1126,Stephen Brown,Male,19,Computer,58.04,2025-02-06,Goodwinland,Year 1,Patton Ltd
3705,Alex Hicks,Female,23,Computer,41.27,2024-11-12,Port Michelle,Year 1,"Sweeney, Phillips and Benton"
6363,Kyle Bean,Female,23,Math,89.29,2025-01-21,Wallerville,Year 3,Carroll-Perez
9990,Monica Mitchell,Female,22,Science,51.11,2025-08-07,Ericborough,Year 4,Schneider-Boyd
3059,Miguel Miller,Male,20,English,65.6,2024-12-11,Joseborough,Year 4,Rodgers Ltd
5297,Alexander Anderson,Male,22,Computer,54.99,2025-06-20,East Angelaside,Year 2,Turner and Sons
6382,Norma Williams,Female,24,Science,86.42,2025-06-03,South Angelaburgh,Year 2,"Gonzalez, Burton and Robinson"
3187,Katherine Cannon,Male,19,History,46.56,2024-12-03,Port Ronald,Year 1,Nelson Group
4378,Rebecca Craig,Female,25,English,70.82,2025-03-13,Hawkinshaven,Year 3,Dickson Ltd
6571,David Wong,Male,19,Science,68.38,2025-04-19,Oconnorfort,Year 3,"Hoover, Johnson and Wallace"
7819,John Elliott,Female,21,English,91.24,2025-03-02,Lake Brenda,Year 1,Neal Inc
9513,Lee Reed,Female,22,English,82.88,2025-09-01,Carlsonville,Year 1,Taylor LLC
5000,Gregory Alvarez,Female,23,English,42.09,2024-12-14,Port Matthewmouth,Year 4,"Simmons, Adams and Garcia"
1541,Adrian Thomas,Male,20,History,41.31,2025-05-17,North Andrew,Year 3,White LLC
2040,Kim Price,Male,23,Science,96.07,2025-09-12,Smithborough,Year 1,"Coleman, Neal and Hill"
1631,Benjamin King,Female,18,Computer,87.09,2025-09-08,Kaylaton,Year 2,Graham-Brady
5878,Brenda Wallace,Male,23,History,69.53,2025-03-10,Port Gregoryport,Year 2,Floyd-Webb
8346,Angel Castillo,Female,24,Computer,94.99,2025-10-06,West Keith,Year 2,Rodriguez-Lin
8786,Debra Martinez,Female,25,English,73.8,2025-02-17,Lawrencechester,Year 1,"Flores, Wyatt and Hood"
6277,Ruben Kelley,Female,19,Science,85.84,2025-07-29,South Gary,Year 2,Jones Group
9547,Cody Evans,Female,23,English,43.46,2025-01-14,North Austinshire,Year 3,Ochoa Inc
4585,Theresa Adams,Male,24,English,47.26,2025-05-07,South Davidville,Year 2,Wheeler-Spencer
1421,Brittany Bryan,Male,20,Science,48.74,2025-08-18,Amberside,Year 4,Phillips Ltd
9492,Sarah Morrison,Female,19,Computer,40.4,2024-12-14,Karenborough,Year 1,Coleman PLC
4624,Benjamin Brown,Male,24,Computer,65.94,2025-05-29,New Joy,Year 1,"Vargas, Johnson and Anderson"
6849,Mr. Bradley Williams,Male,20,Science,42.28,2025-07-17,Greenbury,Year 2,"Edwards, Torres and Sloan"
5927,Christopher Murphy,Male,25,History,46.67,2025-08-29,Port Teresahaven,Year 3,Bush PLC
3091,David Harding,Female,19,Computer,95.68,2025-07-12,Jaredstad,Year 3,"White, Freeman and Fowler"
9221,Danielle Bryant,Female,19,Computer,72.93,2025-05-01,Lake Daniel,Year 1,"Bradley, Williams and Flores"
4891,Kenneth Pearson,Male,24,Science,42.11,2025-10-13,Maryville,Year 2,Ballard Inc
5914,Erica Owens,Male,20,Math,85.09,2024-12-07,East Jamesberg,Year 1,Rice PLC
7057,Shane Cook,Female,24,Math,44.82,2025-05-17,Kennethfurt,Year 4,Cook Inc
8541,Kimberly Perez,Male,25,History,61.93,2024-12-18,New Wendyfurt,Year 4,Peterson-Tate
8845,Adrian Salas,Male,22,English,63.03,2025-03-21,Flynnshire,Year 1,Mcmahon Ltd
2763,Matthew Griffin,Male,25,Math,83.59,2025-10-21,Gomeztown,Year 1,Garcia Group
7699,Todd Vincent,Male,19,Science,76.9,2025-05-22,New Johnton,Year 3,Williams-Morris
9688,Eric Cantu,Female,25,Math,41.05,2025-01-07,Cassandraland,Year 2,Mason-Washington
2338,Bradley Hernandez,Female,25,English,77.74,2025-02-09,Escobarland,Year 2,Wood Group
5832,Stacey Russell,Female,19,Math,74.14,2024-11-20,Lake Tonyastad,Year 2,Martinez Inc
6397,Terry Lang,Female,21,History,40.54,2024-12-29,North Cynthia,Year 1,"Richards, Mejia and Rose"
7433,Kyle Campbell,Male,24,English,67.58,2025-03-08,Brucechester,Year 3,Hill-Lindsey
7086,Shirley Brown,Female,24,History,46.08,2025-03-14,Willieland,Year 2,"Melendez, Rogers and Keith"
6157,Mario Davenport,Male,18,Science,83.31,2025-03-25,North Jennifermouth,Year 3,Rowland LLC
3651,Amy Snow,Female,24,English,80.22,2025-10-24,Howardside,Year 4,"Rivera, Graham and Carrillo"
4430,Meagan Smith,Female,24,Computer,86.65,2025-09-19,East Derrick,Year 1,Perry Inc
7735,April Wilson,Female,24,History,45.41,2025-04-18,East Victoriahaven,Year 4,Clark Inc
3314,Ruben Howard,Female,19,Math,62.71,2024-12-30,Port Scott,Year 4,"Morrison, Pena and Wilson"
9302,Joseph Young,Male,25,Math,79.02,2025-05-31,Jeffreymouth,Year 4,"Castaneda, Garcia and Cohen"
1405,Michelle Wells,Male,20,History,84.99,2025-02-24,South Douglasshire,Year 4,Smith Inc
8167,Amy Hansen,Male,21,Math,95.8,2025-03-05,Castillochester,Year 3,Riley Group
9534,Andrew Nguyen,Female,23,Computer,86.95,2025-05-20,Greenside,Year 4,Horton-Hall
2877,Timothy Johnson,Male,20,Science,60.55,2025-06-15,North Colleenchester,Year 2,Hanson PLC
5287,Gary Miller,Female,24,Computer,86.99,2025-03-12,East Shawn,Year 1,Horton-Moran
6666,Gregory Anderson,Female,24,Computer,83.56,2024-11-15,Port Brandon,Year 2,"Ray, Thornton and Miller"
6635,Colleen Hernandez,Female,23,Science,66.54,2025-07-17,Mooreton,Year 1,"Parker, Ferguson and Lozano"
9640,Travis Mejia,Female,19,Computer,76.27,2025-05-03,East Veronicafurt,Year 4,Hill-Burke
2135,Ethan Mcclure,Male,24,History,82.57,2025-08-18,Lake Sharonstad,Year 2,Clayton-Williams
9168,Francisco Nelson,Female,22,Math,93.36,2025-07-25,Tammystad,Year 2,Hicks Inc
8728,Sabrina Barnett,Female,19,Science,68.26,2025-03-22,Michelleberg,Year 2,George-Mcclain
2171,Debra Graham,Male,19,Science,58.46,2025-08-01,Christianburgh,Year 1,"Mcguire, Palmer and Good"
7415,Miguel Barnes,Female,25,English,45.42,2025-02-13,East Keithton,Year 1,"Smith, Davis and Murillo"
5856,Gina Miller,Female,25,Math,43.92,2025-07-06,New Rhondaborough,Year 1,"Wright, Williamson and Blair"
4857,Rhonda Hamilton,Female,20,Computer,90.07,2025-05-01,East Jasonchester,Year 4,Lopez and Sons
4079,Gary Stein,Male,25,Math,42.21,2025-07-14,Port Kimberlyland,Year 2,Sexton-Cooper
7586,Crystal Shelton,Male,19,Computer,91.61,2025-10-01,East Daniellehaven,Year 2,"Smith, Rivera and Strickland"
7389,Jessica Baker,Female,20,Computer,62.01,2025-03-16,Smithhaven,Year 1,Massey-Hester
7724,Michael Clark,Male,23,Science,94.1,2024-10-30,Lake Veronica,Year 2,Michael-Dixon
7442,Bryan Gomez,Male,21,English,40.61,2024-11-22,Port Larry,Year 1,"Moore, Sanchez and Rivera"
9105,Lisa Dean,Male,19,History,61.7,2025-01-07,North Eduardo,Year 1,"Hamilton, Greer and Guerrero"
3985,Brent Wilson,Female,24,Computer,94.33,2024-12-25,Hernandezhaven,Year 4,"Ruiz, Huffman and Webster"
1838,Ian Black,Male,25,Science,65.63,2025-01-23,Bauerview,Year 3,"Brown, Miller and Wilson"
6930,Julie Moody,Male,24,Computer,64.68,2025-05-18,Mariachester,Year 1,Allen Group
4577,Cory Wagner,Female,22,Science,52.29,2025-05-17,New Tiffanyhaven,Year 4,King Group
9076,Elizabeth Wagner,Female,22,English,48.71,2024-12-04,Zacharyborough,Year 2,Barker-Ramirez
9383,Amanda Walker,Male,25,Science,64.99,2024-11-05,Christinatown,Year 1,"Vaughan, Anderson and Marquez"
4917,Nicholas Taylor,Female,23,Math,76.38,2025-01-09,New Katie,Year 3,"Flores, Hughes and Day"
3621,Jeremy Kline,Female,20,Math,44.44,2025-02-03,West Seanshire,Year 1,Garcia and Sons
2175,Sylvia Brown,Male,25,Science,52.94,2025-03-07,North Whitney,Year 3,Grant PLC
9263,Eric Ramos,Female,22,History,71.15,2025-06-22,North Leslieburgh,Year 4,Ho Inc
1867,Ashley Clayton,Female,21,Computer,44.71,2025-07-26,Angelaview,Year 4,"Mitchell, Anderson and Pittman"
4571,Maureen Villa,Female,23,Computer,75.76,2025-09-09,Chambersville,Year 4,Lee-Sanford
8650,Glenn Stevens,Female,18,Computer,47.44,2025-10-14,Gonzalezfurt,Year 2,"Butler, Owens and Carrillo"
1598,Jeffrey Sanchez MD,Male,19,Science,85.05,2024-12-04,Richardmouth,Year 1,"Kim, Brown and Gonzalez"
6917,Ryan Perez,Female,25,Science,43.76,2025-09-14,Thomastown,Year 3,Ryan-Mcdonald
2014,Julie Davenport,Male,21,History,96.45,2025-03-10,Macdonaldmouth,Year 4,Welch-Miller
3780,Lisa Ellis,Male,21,Science,48.17,2025-04-10,North Michaela,Year 2,"Howard, Nicholson and Wilson"
4576,Grace Duncan,Male,22,Math,69.04,2024-12-16,East Vincent,Year 3,Grimes-Webb
4559,Sandra Macias,Male,20,Math,46.82,2025-02-04,South Emilyhaven,Year 1,"Martin, Adkins and Little"
7546,Michele Diaz,Female,22,Math,70.8,2025-04-12,Thompsonberg,Year 3,Padilla LLC
1007,Joshua Galvan,Male,25,Science,40.11,2024-12-05,North Katherinemouth,Year 4,"Wells, Byrd and Gonzalez"
4154,Bryce Bowman,Male,23,History,86.88,2025-01-29,Brentport,Year 4,"Sims, Padilla and Romero"
2049,Joseph Miller,Female,18,History,80.45,2025-02-03,South Mark,Year 3,Aguilar-Murphy
3076,Maria Wade,Female,25,English,61.2,2025-01-26,Chadberg,Year 1,Morrow PLC
7248,Megan Smith,Female,20,History,59.03,2025-06-16,Lake Michaelfort,Year 2,Hunt LLC
9984,Thomas Alvarez,Female,21,History,54.64,2025-02-26,Lake George,Year 2,"Anderson, Hull and Anderson"
5798,Caitlin Adams,Female,18,Math,49.66,2025-06-23,Xavierchester,Year 3,"Mercado, Davis and Jones"
8558,Stacy Liu,Female,23,Computer,67.3,2025-03-15,Youngfurt,Year 2,Gregory-Werner
9943,Julia Anderson,Male,24,Computer,92.39,2024-12-23,Kingview,Year 4,Smith-Murphy
7990,Keith Morton,Female,18,History,83.18,2025-10-25,Lake Christinafort,Year 2,Smith LLC
2949,Tara Williams,Male,24,Science,47.24,2025-04-17,Schmidtview,Year 4,Williams LLC
9995,Cheryl Garcia,Male,20,Computer,62.61,2025-09-11,New Melanie,Year 2,Morris-Murphy
3021,Mrs. Diana Rodriguez,Male,18,Computer,41.05,2025-05-03,Scottfort,Year 1,Brown Ltd
1771,Rodney Arnold,Male,18,Math,44.91,2024-11-21,Harrellport,Year 4,Miller LLC
8518,Olivia White,Female,24,History,90.28,2025-03-09,East Jacquelinehaven,Year 3,Navarro Ltd
4393,Courtney Jones,Male,21,Math,71.2,2025-10-07,Quinnville,Year 2,"Larson, Cox and Moss"
5363,Patrick Dean,Male,25,History,86.8,2025-06-22,North Juan,Year 3,Williams-Wright
6444,Angela Morton,Female,22,English,59.64,2025-08-22,East Kristenfurt,Year 3,Madden LLC
7004,Steven Harris,Female,21,Math,41.97,2025-03-11,Scottchester,Year 3,Curtis Group
7070,Tamara Caldwell,Female,19,English,96.62,2025-09-25,New Calvinburgh,Year 2,Neal and Sons
5328,Paul Ruiz,Female,25,Computer,76.2,2025-04-04,Morganburgh,Year 2,"Garrison, Bowen and Lang"
9379,Brittany Green MD,Male,25,Computer,85.02,2025-01-04,Brianland,Year 2,Brown-King
3010,Brandon Gonzalez,Female,25,Science,78.31,2025-03-24,East Jenniferberg,Year 4,Figueroa Group
7407,Matthew Jones,Female,23,Math,75.65,2025-10-23,East Ashley,Year 4,"Cook, Dunn and Heath"
9093,Dennis Singleton,Male,19,Math,99.81,2025-08-21,New Williamside,Year 3,Castaneda LLC
5498,Angela Bender,Male,19,Science,52.76,2025-01-18,Huntburgh,Year 1,Gray PLC
7084,Charles Wyatt,Female,23,History,91.12,2024-11-29,East Tara,Year 1,"Harrison, Grimes and Hernandez"
2241,Martha Herring,Female,25,History,48.57,2024-12-23,Tiffanyborough,Year 1,Rios-Lee
8663,Kayla Abbott,Male,25,Science,59.63,2025-05-05,Hortonshire,Year 4,Stokes Ltd
7391,Donald Perez,Female,22,History,96.15,2024-11-18,West Anneside,Year 3,"Murray, Mooney and Olson"
6544,Caitlyn Elliott,Male,24,Computer,62.93,2025-04-24,Martinezshire,Year 2,"Faulkner, Phillips and Fleming"
1388,Jennifer Jones,Female,25,History,54.1,2025-05-24,Port Eric,Year 1,Davis Inc
4961,Dennis Goodwin,Female,22,Computer,71.84,2025-04-13,North Shawn,Year 4,Rivera Group
3152,Sonya Frazier,Female,19,History,41.56,2025-03-14,Lake Kimberly,Year 1,Allison-Golden
5007,Mrs. Melissa Robinson DDS,Male,24,Science,80.05,2025-07-03,Port Tristan,Year 2,"Howard, Snyder and Ward"
1696,Crystal Gilbert,Female,18,English,50.39,2025-05-30,New Evelynchester,Year 4,Martin-Brown
8848,Carmen Logan,Male,23,Computer,54.42,2025-04-25,East Susan,Year 4,Nichols PLC
8758,Elizabeth Carter,Female,18,History,81.68,2025-07-31,West Gloria,Year 1,Moyer-James
4974,Jonathan Clarke,Male,20,Computer,76.55,2025-03-28,Michaelchester,Year 4,James-Lane
1190,Rebecca Bender,Male,18,History,51.22,2025-08-08,Amandaberg,Year 3,"Eaton, Boyer and Johnson"
8049,Michael Ramirez,Female,24,Computer,45.81,2025-01-12,Lake Justin,Year 4,"Chavez, Luna and Castillo"
4666,Mr. Kevin Jackson,Female,19,History,95.68,2024-12-14,Trevorhaven,Year 3,Burke Inc
6004,Shannon Coleman,Male,21,Math,56.25,2025-07-15,Martinezborough,Year 4,"Parrish, Zimmerman and Morales"
6034,Ariana Sherman,Male,23,History,89.25,2025-03-27,South Adammouth,Year 3,Watson Ltd
5411,Stephanie King,Female,25,Computer,77.25,2025-01-05,Ericaport,Year 3,"Mitchell, Calderon and Prince"
6565,Tammy Russo,Male,18,History,51.04,2025-03-20,Youngview,Year 3,"Hall, Norton and Baker"
9553,Courtney Yates,Female,20,Math,53.29,2025-10-26,Joshuaview,Year 3,Thomas-Gross
9530,Natasha Rubio MD,Female,23,Science,95.16,2025-01-05,Callahanfurt,Year 1,"Powers, Mcdaniel and Saunders"
1333,Ashley Thomas,Female,23,Science,58.84,2025-07-15,East Samantha,Year 4,Gonzalez-Hughes
2000,Jeffrey Russell,Male,18,Math,70.38,2025-02-28,Williamfort,Year 3,Martinez and Sons
7421,Brian Johnson,Female,18,Science,78.87,2025-07-21,Lake Raymondberg,Year 2,Green Ltd
9701,Patrick Potter,Female,22,History,54.66,2024-12-21,Hannahberg,Year 3,Harmon Inc
2477,Maria Hart,Female,22,Science,90.48,2025-02-10,Lake Leslie,Year 2,"Mccoy, Guzman and Morales"
7983,Jeffrey Ewing,Female,20,Computer,62.07,2025-01-14,Nicholasfurt,Year 3,Olson-Mccormick
3466,Adam Rhodes,Male,23,Computer,52.8,2024-12-30,Shannonhaven,Year 4,Davis-Pacheco
8699,Kimberly Cook,Male,22,Computer,96.37,2025-03-08,Robertstad,Year 4,Lloyd and Sons
7321,Benjamin Parker,Male,18,History,82.13,2025-07-29,North Michealport,Year 2,"Daniel, Miller and Fisher"
1401,Chad Kelley,Female,23,Computer,88.57,2024-11-22,West Billyland,Year 4,Murphy-Oconnor
5170,Michael Harrison,Female,22,History,65.51,2025-05-03,South Emilyville,Year 1,Peterson-Berger
9201,Luke Henry,Male,18,Math,53.67,2025-02-04,Port Zachary,Year 3,Riley-Thompson
8719,Nicholas Matthews,Male,19,Science,60.99,2025-08-22,West Jeremystad,Year 3,"Tanner, Haney and Russell"
4979,Amy Thomas,Female,18,History,87.93,2025-10-18,Cherylton,Year 4,Ramirez-Madden
1651,Melinda Lloyd,Male,21,Science,92.6,2025-06-11,Lake Jeffreytown,Year 3,"Schneider, Simmons and Gillespie"
7635,Amber Riley,Female,24,Math,52.16,2025-01-17,New Susan,Year 2,"Wilson, Conley and Elliott"
6210,Susan Odonnell,Female,18,History,98.15,2025-09-22,Pamelahaven,Year 3,Gutierrez-Ramos
6977,Kristina Hernandez,Male,22,English,89.34,2025-09-17,Chapmanberg,Year 4,Vargas-Strickland
5229,Julie Robinson,Male,23,History,83.75,2025-10-23,Justinburgh,Year 4,Ewing LLC
2087,Seth Myers Jr.,Female,25,English,49.4,2025-10-05,Robertchester,Year 2,"Hines, Morgan and Keller"
5821,James Flores,Male,21,History,55.85,2025-05-09,South Amyfurt,Year 1,Small-Parker
1090,Amy Rodriguez,Male,18,History,61.39,2025-01-22,Lake Daniel,Year 1,"Moore, Thornton and Gonzalez"
1572,Heather Curtis,Female,20,Science,67.15,2025-09-24,East Michelle,Year 3,Hammond LLC
4023,Sarah Hall,Male,25,Math,58.69,2025-08-01,Blanchardbury,Year 4,Nelson-Baker
4750,Jacob Vargas,Male,25,Computer,78.87,2025-06-28,Shannonview,Year 1,"Schultz, Clay and Griffin"
1099,Lindsey Lewis,Male,21,History,97.58,2025-03-01,Davisfurt,Year 1,Whitaker PLC
8430,Brian Patel,Male,22,Science,40.32,2025-09-21,Allisonmouth,Year 4,Freeman-Miranda
2252,Richard Thomas,Female,21,History,60.98,2025-07-28,Sandratown,Year 1,"Glass, White and Henderson"
1298,Xavier Ballard,Female,20,Math,42.28,2025-01-07,North Amy,Year 2,"Taylor, Morales and Waters"
6145,Kathleen Williams,Female,24,History,40.4,2025-10-15,South Coreyhaven,Year 2,Reynolds Group
6677,Lisa Travis,Female,25,Computer,55.75,2024-11-17,Donaldborough,Year 2,Moore-Howard
2538,Crystal Reed,Female,21,Math,59.08,2025-09-20,Johnside,Year 1,"Howard, Rosales and Newton"
3519,Norma Palmer,Female,24,Science,71.05,2024-11-02,Mirandamouth,Year 3,"Jordan, Lewis and Logan"
5456,Monique Barton,Male,21,Math,84.34,2025-10-23,Edgarton,Year 1,Thompson Ltd
2581,David James,Female,24,History,64.9,2025-08-05,Lake Amber,Year 4,"Beard, Boyd and Robertson"
6816,Katherine Goodman,Female,18,Math,81.75,2025-07-27,Danielville,Year 2,Franco-Diaz
4877,Debbie Murphy,Female,23,English,48.73,2025-08-13,Saundersport,Year 2,"Gordon, Pope and Small"
4029,Cynthia Foster,Female,18,Math,41.36,2024-11-30,North Ericaburgh,Year 4,"Rogers, Raymond and Williams"
4717,Peter Hernandez,Female,24,Computer,76.17,2025-08-03,Clarkstad,Year 1,"Martinez, Walter and Barrera"
8352,Whitney Mckenzie,Male,24,English,92.36,2025-10-13,West Lisaland,Year 2,Harding-Gardner
7461,Megan Floyd,Female,24,Math,79.89,2025-08-15,New Hailey,Year 3,Romero-Gordon
7289,Stephanie Clayton,Female,23,Math,97.43,2025-07-18,North Michelechester,Year 2,"Carrillo, Diaz and Alvarado"
8256,Sarah Wyatt,Female,19,Science,69.68,2025-01-13,West Danielle,Year 2,Pineda and Sons
6147,Jennifer Carlson,Male,24,History,55.71,2025-07-29,New Jesse,Year 1,"Bowers, Williams and Wright"
8193,Christopher Townsend,Female,22,Computer,80.91,2025-09-03,North Rachelfurt,Year 3,Johnson-Brewer
2786,Amanda Montgomery,Male,25,Computer,54.67,2025-05-28,Warrenborough,Year 1,Murphy Group
9402,Andrea Marks,Male,19,History,63.98,2024-11-02,Nicholsport,Year 2,"Brewer, Perez and Conley"
6243,Daniel Valdez,Female,25,Computer,67.82,2025-05-02,Williamberg,Year 2,Mack LLC
5195,Daniel Jones,Female,24,Math,57.31,2025-07-20,Lake Dannystad,Year 3,"Burns, Harvey and Nelson"
8986,Rebecca Davis,Male,21,Computer,45.38,2025-03-07,Coxchester,Year 4,"Kerr, Johnson and Stokes"
1595,Matthew Montgomery,Male,23,Science,54.04,2025-03-16,Smithland,Year 1,"Ferguson, Garrett and Hart"
2813,Veronica Banks,Female,23,English,59.16,2025-03-29,South Deborah,Year 3,Davis Group
5753,David Wilson,Female,21,English,47.6,2025-09-22,Kristinton,Year 1,Hamilton Ltd
9895,Ricky Wilkinson,Female,23,History,44.15,2024-12-24,Mcfarlandborough,Year 1,Simpson-Williams
4343,Lisa Graves,Female,20,Computer,89.9,2025-05-23,Howardhaven,Year 3,"Hernandez, Sims and Schwartz"
1754,Luis Duncan,Female,22,Computer,78.72,2025-08-03,Angelaton,Year 4,Poole Ltd
9049,Brenda Kim,Female,19,History,78.95,2025-10-25,Brandymouth,Year 3,"Taylor, Hernandez and Glass"
8912,Kristen Hatfield,Male,24,Math,67.36,2025-08-16,West Patrickville,Year 1,Maldonado LLC
8790,Renee Smith,Female,25,Math,71.39,2025-06-07,Grimesfort,Year 1,Davis-Murphy
1506,Charles Dunn,Female,19,Science,52.73,2025-02-20,North Robert,Year 4,"Holder, Anderson and Morrison"
5587,Jamie Gonzalez,Male,18,Science,66.1,2025-06-20,Brentfurt,Year 2,"Gonzalez, Lane and Gutierrez"
9560,Laura French,Male,18,Computer,72.55,2025-08-26,East Mollymouth,Year 4,"Rice, Pena and Gamble"
5668,Lauren Martin,Male,25,Math,65.47,2025-08-13,Lorraineton,Year 4,Hampton-Harris
4218,Brittany Davis DDS,Female,24,Computer,45.54,2025-10-25,Samuelhaven,Year 2,"Williams, Hickman and Garcia"
9329,Jessica Kelly,Female,18,Science,89.19,2024-11-13,Jennifertown,Year 2,Tran Inc
4060,Jennifer Anderson,Female,20,Computer,42.14,2025-10-02,West Marisa,Year 4,"Ho, Lewis and Castro"
8637,Dana Wright,Female,23,Computer,50.09,2025-07-20,West Erictown,Year 2,Hall-Farmer
7369,Edward Miller,Female,22,Science,72.58,2025-05-20,Lake Lucas,Year 4,"Weber, Anderson and Wilson"
6098,Jared Fisher,Male,22,Math,47.99,2025-06-28,Oconnorport,Year 2,Foster-Simon
7361,Michael Shaw,Female,22,Science,71.01,2025-09-14,Lake Kathleenmouth,Year 4,"Zavala, Clark and Hudson"
4488,Tracy Flores,Female,23,History,56.87,2025-05-24,Danielleland,Year 1,Miller-Robinson
1661,Adrienne Gonzalez,Female,18,English,55.38,2025-01-04,West Gary,Year 4,Bernard-Rasmussen
7105,Jordan Padilla,Female,22,Science,94.12,2024-11-03,West Daniel,Year 4,White PLC
9297,Brandon Tanner,Male,24,Math,64.3,2025-10-01,Elizabethport,Year 3,Roberts-Montgomery
8003,James Hunt,Male,19,Math,58.09,2025-05-11,Lake Ashleyfort,Year 3,Conrad Inc
7946,Elizabeth Ball,Female,21,Computer,94.84,2025-07-10,East William,Year 2,"Ruiz, Espinoza and White"
5564,Michelle Gates,Female,23,Math,78.19,2025-07-12,Williamsonville,Year 1,Shannon LLC
9321,Keith Holmes,Female,20,Computer,50.1,2025-07-17,Nolanmouth,Year 3,"Day, Diaz and White"
1241,Aaron Fuller,Male,21,History,82.05,2024-11-23,Stephaniemouth,Year 3,Osborne-Garcia
7570,Aaron Sanchez,Male,20,English,92.3,2025-09-01,East Jennifer,Year 2,"Gomez, Scott and Wyatt"
9517,Rhonda Tran,Female,24,Math,50.06,2025-10-11,Port Justin,Year 2,"Lawson, Nguyen and Clark"
